1420067889,349200,2,2015-01-01 8:18
1420067889,349100,1.9,2015-01-01 8:18
1420067890,350000,1,2015-01-01 8:18
1420067891,350000,0.92919801,2015-01-01 8:18
1420067929,350000,0.7,2015-01-01 8:18
1420069806,349000,0.0286533,2015-01-01 8:50
1420070095,349000,0.08662,2015-01-01 8:54
1420071001,348700,0.346878,2015-01-01 9:10
1420072663,348000,2.74137931,2015-01-01 9:37
1420073361,346000,2.75960116,2015-01-01 9:49
1420074002,345000,0.34832381,2015-01-01 10:00
1420074297,345000,0.65167619,2015-01-01 10:04
1420074371,347000,0.13544668,2015-01-01 10:06
1420074606,343500,1,2015-01-01 10:10
1420074607,343500,1,2015-01-01 10:10
1420074608,343000,3,2015-01-01 10:10
1420074609,342500,1,2015-01-01 10:10
1420074609,342500,0.5,2015-01-01 10:10
1420074610,342000,0.78925,2015-01-01 10:10
1420075320,344900,0.5,2015-01-01 10:22
1420075346,344900,0.5,2015-01-01 10:22
1420075353,345000,0.5,2015-01-01 10:22
1420075358,345000,0.5,2015-01-01 10:22
1420075364,345000,0.5,2015-01-01 10:22
1420075914,345000,0.5,2015-01-01 10:31
1420078944,344900,1,2015-01-01 11:22
1420078944,344900,1,2015-01-01 11:22
1420078945,344900,0.55,2015-01-01 11:22
1420080798,344900,0.5,2015-01-01 11:53
1420080810,344900,0.5,2015-01-01 11:53
1420080821,344900,0.5,2015-01-01 11:53
1420080831,344900,0.5,2015-01-01 11:53
1420080842,344900,0.5,2015-01-01 11:54
1420080850,344900,0.5,2015-01-01 11:54
1420080865,344900,0.5,2015-01-01 11:54
1420080879,344900,0.5,2015-01-01 11:54
1420080890,344900,0.45,2015-01-01 11:54
1420080904,345000,0.25742615,2015-01-01 11:55
1420081360,345000,0.24257385,2015-01-01 12:02
1420081360,344900,0.05,2015-01-01 12:02
1420083164,344100,0.5,2015-01-01 12:32
1420083257,344000,1,2015-01-01 12:34
1420083673,347300,1,2015-01-01 12:41
1420083674,347300,0.5,2015-01-01 12:41
1420083712,347500,0.5,2015-01-01 12:41
1420083712,347400,4.96958554,2015-01-01 12:41
1420083713,348000,3.90895402,2015-01-01 12:41
1420083713,347900,5,2015-01-01 12:41
1420083780,348000,0.05603448,2015-01-01 12:43
