0,6378
1000,2477
2000,1664
3000,1206
4000,912
5000,628
6000,386
7000,338
8000,260
9000,404
10000,170
11000,114
12000,87
13000,100
14000,120
15000,66
16000,58
17000,61
18000,73
19000,114
20000,36
21000,29
22000,27
23000,22
24000,42
25000,18
26000,9
27000,15
28000,26
29000,43
30000,12
31000,13
32000,7
33000,11
34000,11
35000,12
36000,5
37000,9
38000,14
39000,20
40000,4
41000,2
42000,0
