,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
250000,-199.5,-198.9,-148.35,-147.75,-147.15,-46.65,-46.05,4.5,5.1,5.7,106.2,106.8,157.35,157.95,158.55,259.05,259.65,310.2,310.8,311.4
250500,-200.1,-199.5,-148.95,-148.35,-147.75,-47.25,-46.65,3.9,4.5,5.1,105.6,106.2,156.75,157.35,157.95,258.45,259.05,309.6,310.2,310.8
251000,-200.7,-200.1,-149.55,-148.95,-148.35,-47.85,-47.25,3.3,3.9,4.5,105.0,105.6,156.15,156.75,157.35,257.85,258.45,309.0,309.6,310.2
251500,-201.3,-200.7,-150.15,-149.55,-148.95,-48.45,-47.85,2.7,3.3,3.9,104.4,105.0,155.55,156.15,156.75,257.25,257.85,308.4,309.0,309.6
252000,-201.9,-201.3,-150.75,-150.15,-149.55,-49.05,-48.45,2.1,2.7,3.3,103.8,104.4,154.95,155.55,156.15,256.65,257.25,307.8,308.4,309.0
252500,-202.5,-201.9,-151.35,-150.75,-150.15,-49.65,-49.05,1.5,2.1,2.7,103.2,103.8,154.35,154.95,155.55,256.05,256.65,307.2,307.8,308.4
253000,-203.1,-202.5,-151.95,-151.35,-150.75,-50.25,-49.65,0.9,1.5,2.1,102.6,103.2,153.75,154.35,154.95,255.45,256.05,306.6,307.2,307.8
253500,-203.7,-203.1,-152.55,-151.95,-151.35,-50.85,-50.25,0.3,0.9,1.5,102.0,102.6,153.15,153.75,154.35,254.85,255.45,306.0,306.6,307.2
254000,-204.3,-203.7,-153.15,-152.55,-151.95,-51.45,-50.85,-0.3,0.3,0.9,101.4,102.0,152.55,153.15,153.75,254.25,254.85,305.4,306.0,306.6
254500,-204.9,-204.3,-153.75,-153.15,-152.55,-52.05,-51.45,-0.9,-0.3,0.3,100.8,101.4,151.95,152.55,153.15,253.65,254.25,304.8,305.4,306.0
255000,-205.5,-204.9,-154.35,-153.75,-153.15,-52.65,-52.05,-1.5,-0.9,-0.3,100.2,100.8,151.35,151.95,152.55,253.05,253.65,304.2,304.8,305.4
255500,-206.1,-205.5,-154.95,-154.35,-153.75,-53.25,-52.65,-2.1,-1.5,-0.9,99.6,100.2,150.75,151.35,151.95,252.45,253.05,303.6,304.2,304.8
