,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
250000,-149.5,-48.9,1.75,102.35,103.05,303.55,404.15,454.8,555.4,556.1,756.6,857.2,907.85,1008.45,1009.15,1209.65,1310.25,1360.9,1461.5,1462.2
250500,-150.2,-49.6,1.05,101.65,102.35,302.85,403.45,454.1,554.7,555.4,755.9,856.5,907.15,1007.75,1008.45,1208.95,1309.55,1360.2,1460.8,1461.5
251000,-150.9,-50.3,0.35,100.95,101.65,302.15,402.75,453.4,554.0,554.7,755.2,855.8,906.45,1007.05,1007.75,1208.25,1308.85,1359.5,1460.1,1460.8
251500,-151.6,-51.0,-0.35,100.25,100.95,301.45,402.05,452.7,553.3,554.0,754.5,855.1,905.75,1006.35,1007.05,1207.55,1308.15,1358.8,1459.4,1460.1
252000,-152.3,-51.7,-1.05,99.55,100.25,300.75,401.35,452.0,552.6,553.3,753.8,854.4,905.05,1005.65,1006.35,1206.85,1307.45,1358.1,1458.7,1459.4
252500,-153.0,-52.4,-1.75,98.85,99.55,300.05,400.65,451.3,551.9,552.6,753.1,853.7,904.35,1004.95,1005.65,1206.15,1306.75,1357.4,1458.0,1458.7
253000,-153.7,-53.1,-2.45,98.15,98.85,299.35,399.95,450.6,551.2,551.9,752.4,853.0,903.65,1004.25,1004.95,1205.45,1306.05,1356.7,1457.3,1458.0
253500,-154.4,-53.8,-3.15,97.45,98.15,298.65,399.25,449.9,550.5,551.2,751.7,852.3,902.95,1003.55,1004.25,1204.75,1305.35,1356.0,1456.6,1457.3
254000,-155.1,-54.5,-3.85,96.75,97.45,297.95,398.55,449.2,549.8,550.5,751.0,851.6,902.25,1002.85,1003.55,1204.05,1304.65,1355.3,1455.9,1456.6
254500,-155.8,-55.2,-4.55,96.05,96.75,297.25,397.85,448.5,549.1,549.8,750.3,850.9,901.55,1002.15,1002.85,1203.35,1303.95,1354.6,1455.2,1455.9
255000,-156.5,-55.9,-5.25,95.35,96.05,296.55,397.15,447.8,548.4,549.1,749.6,850.2,900.85,1001.45,1002.15,1202.65,1303.25,1353.9,1454.5,1455.2
255500,-157.2,-56.6,-5.95,94.65,95.35,295.85,396.45,447.1,547.7,548.4,748.9,849.5,900.15,1000.75,1001.45,1201.95,1302.55,1353.2,1453.8,1454.5
256000,-157.9,-57.3,-6.65,93.95,94.65,295.15,395.75,446.4,547.0,547.7,748.2,848.8,899.45,1000.05,1000.75,1201.25,1301.85,1352.5,1453.1,1453.8
256500,-158.6,-58.0,-7.35,93.25,93.95,294.45,395.05,445.7,546.3,547.0,747.5,848.1,898.75,999.35,1000.05,1200.55,1301.15,1351.8,1452.4,1453.1
257000,-159.3,-58.7,-8.05,92.55,93.25,293.75,394.35,445.0,545.6,546.3,746.8,847.4,898.05,998.65,999.35,1199.85,1300.45,1351.1,1451.7,1452.4
257500,-160.0,-59.4,-8.75,91.85,92.55,293.05,393.65,444.3,544.9,545.6,746.1,846.7,897.35,997.95,998.65,1199.15,1299.75,1350.4,1451.0,1451.7
258000,-160.7,-60.1,-9.45,91.15,91.85,292.35,392.95,443.6,544.2,544.9,745.4,846.0,896.65,997.25,997.95,1198.45,1299.05,1349.7,1450.3,1451.0
258500,-161.4,-60.8,-10.15,90.45,91.15,291.65,392.25,442.9,543.5,544.2,744.7,845.3,895.95,996.55,997.25,1197.75,1298.35,1349.0,1449.6,1450.3
259000,-162.1,-61.5,-10.85,89.75,90.45,290.95,391.55,442.2,542.8,543.5,744.0,844.6,895.25,995.85,996.55,1197.05,1297.65,1348.3,1448.9,1449.6
259500,-162.8,-62.2,-11.55,89.05,89.75,290.25,390.85,441.5,542.1,542.8,743.3,843.9,894.55,995.15,995.85,1196.35,1296.95,1347.6,1448.2,1448.9
260000,-163.5,-62.9,-12.25,88.35,89.05,289.55,390.15,440.8,541.4,542.1,742.6,843.2,893.85,994.45,995.15,1195.65,1296.25,1346.9,1447.5,1448.2
260500,-164.2,-63.6,-12.95,87.65,88.35,288.85,389.45,440.1,540.7,541.4,741.9,842.5,893.15,993.75,994.45,1194.95,1295.55,1346.2,1446.8,1447.5
261000,-164.9,-64.3,-13.65,86.95,87.65,288.15,388.75,439.4,540.0,540.7,741.2,841.8,892.45,993.05,993.75,1194.25,1294.85,1345.5,1446.1,1446.8
261500,-165.6,-65.0,-14.35,86.25,86.95,287.45,388.05,438.7,539.3,540.0,740.5,841.1,891.75,992.35,993.05,1193.55,1294.15,1344.8,1445.4,1446.1
262000,-166.3,-65.7,-15.05,85.55,86.25,286.75,387.35,438.0,538.6,539.3,739.8,840.4,891.05,991.65,992.35,1192.85,1293.45,1344.1,1444.7,1445.4
262500,-167.0,-66.4,-15.75,84.85,85.55,286.05,386.65,437.3,537.9,538.6,739.1,839.7,890.35,990.95,991.65,1192.15,1292.75,1343.4,1444.0,1444.7
263000,-167.7,-67.1,-16.45,84.15,84.85,285.35,385.95,436.6,537.2,537.9,738.4,839.0,889.65,990.25,990.95,1191.45,1292.05,1342.7,1443.3,1444.0
263500,-168.4,-67.8,-17.15,83.45,84.15,284.65,385.25,435.9,536.5,537.2,737.7,838.3,888.95,989.55,990.25,1190.75,1291.35,1342.0,1442.6,1443.3
264000,-169.1,-68.5,-17.85,82.75,83.45,283.95,384.55,435.2,535.8,536.5,737.0,837.6,888.25,988.85,989.55,1190.05,1290.65,1341.3,1441.9,1442.6
264500,-169.8,-69.2,-18.55,82.05,82.75,283.25,383.85,434.5,535.1,535.8,736.3,836.9,887.55,988.15,988.85,1189.35,1289.95,1340.6,1441.2,1441.9
265000,-170.5,-69.9,-19.25,81.35,82.05,282.55,383.15,433.8,534.4,535.1,735.6,836.2,886.85,987.45,988.15,1188.65,1289.25,1339.9,1440.5,1441.2
265500,-171.2,-70.6,-19.95,80.65,81.35,281.85,382.45,433.1,533.7,534.4,734.9,835.5,886.15,986.75,987.45,1187.95,1288.55,1339.2,1439.8,1440.5
266000,-171.9,-71.3,-20.65,79.95,80.65,281.15,381.75,432.4,533.0,533.7,734.2,834.8,885.45,986.05,986.75,1187.25,1287.85,1338.5,1439.1,1439.8
266500,-172.6,-72.0,-21.35,79.25,79.95,280.45,381.05,431.7,532.3,533.0,733.5,834.1,884.75,985.35,986.05,1186.55,1287.15,1337.8,1438.4,1439.1
267000,-173.3,-72.7,-22.05,78.55,79.25,279.75,380.35,431.0,531.6,532.3,732.8,833.4,884.05,984.65,985.35,1185.85,1286.45,1337.1,1437.7,1438.4
267500,-174.0,-73.4,-22.75,77.85,78.55,279.05,379.65,430.3,530.9,531.6,732.1,832.7,883.35,983.95,984.65,1185.15,1285.75,1336.4,1437.0,1437.7
268000,-174.7,-74.1,-23.45,77.15,77.85,278.35,378.95,429.6,530.2,530.9,731.4,832.0,882.65,983.25,983.95,1184.45,1285.05,1335.7,1436.3,1437.0
268500,-175.4,-74.8,-24.15,76.45,77.15,277.65,378.25,428.9,529.5,530.2,730.7,831.3,881.95,982.55,983.25,1183.75,1284.35,1335.0,1435.6,1436.3
269000,-176.1,-75.5,-24.85,75.75,76.45,276.95,377.55,428.2,528.8,529.5,730.0,830.6,881.25,981.85,982.55,1183.05,1283.65,1334.3,1434.9,1435.6
269500,-176.8,-76.2,-25.55,75.05,75.75,276.25,376.85,427.5,528.1,528.8,729.3,829.9,880.55,981.15,981.85,1182.35,1282.95,1333.6,1434.2,1434.9
270000,-177.5,-76.9,-26.25,74.35,75.05,275.55,376.15,426.8,527.4,528.1,728.6,829.2,879.85,980.45,981.15,1181.65,1282.25,1332.9,1433.5,1434.2
270500,-178.2,-77.6,-26.95,73.65,74.35,274.85,375.45,426.1,526.7,527.4,727.9,828.5,879.15,979.75,980.45,1180.95,1281.55,1332.2,1432.8,1433.5
271000,-178.9,-78.3,-27.65,72.95,73.65,274.15,374.75,425.4,526.0,526.7,727.2,827.8,878.45,979.05,979.75,1180.25,1280.85,1331.5,1432.1,1432.8
271500,-179.6,-79.0,-28.35,72.25,72.95,273.45,374.05,424.7,525.3,526.0,726.5,827.1,877.75,978.35,979.05,1179.55,1280.15,1330.8,1431.4,1432.1
272000,-180.3,-79.7,-29.05,71.55,72.25,272.75,373.35,424.0,524.6,525.3,725.8,826.4,877.05,977.65,978.35,1178.85,1279.45,1330.1,1430.7,1431.4
272500,-181.0,-80.4,-29.75,70.85,71.55,272.05,372.65,423.3,523.9,524.6,725.1,825.7,876.35,976.95,977.65,1178.15,1278.75,1329.4,1430.0,1430.7
273000,-181.7,-81.1,-30.45,70.15,70.85,271.35,371.95,422.6,523.2,523.9,724.4,825.0,875.65,976.25,976.95,1177.45,1278.05,1328.7,1429.3,1430.0
273500,-182.4,-81.8,-31.15,69.45,70.15,270.65,371.25,421.9,522.5,523.2,723.7,824.3,874.95,975.55,976.25,1176.75,1277.35,1328.0,1428.6,1429.3
274000,-183.1,-82.5,-31.85,68.75,69.45,269.95,370.55,421.2,521.8,522.5,723.0,823.6,874.25,974.85,975.55,1176.05,1276.65,1327.3,1427.9,1428.6
274500,-183.8,-83.2,-32.55,68.05,68.75,269.25,369.85,420.5,521.1,521.8,722.3,822.9,873.55,974.15,974.85,1175.35,1275.95,1326.6,1427.2,1427.9
275000,-184.5,-83.9,-33.25,67.35,68.05,268.55,369.15,419.8,520.4,521.1,721.6,822.2,872.85,973.45,974.15,1174.65,1275.25,1325.9,1426.5,1427.2
275500,-185.2,-84.6,-33.95,66.65,67.35,267.85,368.45,419.1,519.7,520.4,720.9,821.5,872.15,972.75,973.45,1173.95,1274.55,1325.2,1425.8,1426.5
276000,-185.9,-85.3,-34.65,65.95,66.65,267.15,367.75,418.4,519.0,519.7,720.2,820.8,871.45,972.05,972.75,1173.25,1273.85,1324.5,1425.1,1425.8
276500,-186.6,-86.0,-35.35,65.25,65.95,266.45,367.05,417.7,518.3,519.0,719.5,820.1,870.75,971.35,972.05,1172.55,1273.15,1323.8,1424.4,1425.1
277000,-187.3,-86.7,-36.05,64.55,65.25,265.75,366.35,417.0,517.6,518.3,718.8,819.4,870.05,970.65,971.35,1171.85,1272.45,1323.1,1423.7,1424.4
277500,-188.0,-87.4,-36.75,63.85,64.55,265.05,365.65,416.3,516.9,517.6,718.1,818.7,869.35,969.95,970.65,1171.15,1271.75,1322.4,1423.0,1423.7
278000,-188.7,-88.1,-37.45,63.15,63.85,264.35,364.95,415.6,516.2,516.9,717.4,818.0,868.65,969.25,969.95,1170.45,1271.05,1321.7,1422.3,1423.0
278500,-189.4,-88.8,-38.15,62.45,63.15,263.65,364.25,414.9,515.5,516.2,716.7,817.3,867.95,968.55,969.25,1169.75,1270.35,1321.0,1421.6,1422.3
279000,-190.1,-89.5,-38.85,61.75,62.45,262.95,363.55,414.2,514.8,515.5,716.0,816.6,867.25,967.85,968.55,1169.05,1269.65,1320.3,1420.9,1421.6
279500,-190.8,-90.2,-39.55,61.05,61.75,262.25,362.85,413.5,514.1,514.8,715.3,815.9,866.55,967.15,967.85,1168.35,1268.95,1319.6,1420.2,1420.9
280000,-191.5,-90.9,-40.25,60.35,61.05,261.55,362.15,412.8,513.4,514.1,714.6,815.2,865.85,966.45,967.15,1167.65,1268.25,1318.9,1419.5,1420.2
