,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
250000,0.5,401.1,751.75,1152.35,1303.2,1803.7,2204.3,2554.95,2955.55,3106.4,3606.9,4007.5,4358.15,4758.75,4909.6,5410.1,5810.7,6161.35,6561.95,6712.8
250500,-0.5,400.1,750.75,1151.35,1302.2,1802.7,2203.3,2553.95,2954.55,3105.4,3605.9,4006.5,4357.15,4757.75,4908.6,5409.1,5809.7,6160.35,6560.95,6711.8
251000,-1.5,399.1,749.75,1150.35,1301.2,1801.7,2202.3,2552.95,2953.55,3104.4,3604.9,4005.5,4356.15,4756.75,4907.6,5408.1,5808.7,6159.35,6559.95,6710.8
251500,-2.5,398.1,748.75,1149.35,1300.2,1800.7,2201.3,2551.95,2952.55,3103.4,3603.9,4004.5,4355.15,4755.75,4906.6,5407.1,5807.7,6158.35,6558.95,6709.8
252000,-3.5,397.1,747.75,1148.35,1299.2,1799.7,2200.3,2550.95,2951.55,3102.4,3602.9,4003.5,4354.15,4754.75,4905.6,5406.1,5806.7,6157.35,6557.95,6708.8
252500,-4.5,396.1,746.75,1147.35,1298.2,1798.7,2199.3,2549.95,2950.55,3101.4,3601.9,4002.5,4353.15,4753.75,4904.6,5405.1,5805.7,6156.35,6556.95,6707.8
253000,-5.5,395.1,745.75,1146.35,1297.2,1797.7,2198.3,2548.95,2949.55,3100.4,3600.9,4001.5,4352.15,4752.75,4903.6,5404.1,5804.7,6155.35,6555.95,6706.8
253500,-6.5,394.1,744.75,1145.35,1296.2,1796.7,2197.3,2547.95,2948.55,3099.4,3599.9,4000.5,4351.15,4751.75,4902.6,5403.1,5803.7,6154.35,6554.95,6705.8
254000,-7.5,393.1,743.75,1144.35,1295.2,1795.7,2196.3,2546.95,2947.55,3098.4,3598.9,3999.5,4350.15,4750.75,4901.6,5402.1,5802.7,6153.35,6553.95,6704.8
254500,-8.5,392.1,742.75,1143.35,1294.2,1794.7,2195.3,2545.95,2946.55,3097.4,3597.9,3998.5,4349.15,4749.75,4900.6,5401.1,5801.7,6152.35,6552.95,6703.8
255000,-9.5,391.1,741.75,1142.35,1293.2,1793.7,2194.3,2544.95,2945.55,3096.4,3596.9,3997.5,4348.15,4748.75,4899.6,5400.1,5800.7,6151.35,6551.95,6702.8
255500,-10.5,390.1,740.75,1141.35,1292.2,1792.7,2193.3,2543.95,2944.55,3095.4,3595.9,3996.5,4347.15,4747.75,4898.6,5399.1,5799.7,6150.35,6550.95,6701.8
256000,-11.5,389.1,739.75,1140.35,1291.2,1791.7,2192.3,2542.95,2943.55,3094.4,3594.9,3995.5,4346.15,4746.75,4897.6,5398.1,5798.7,6149.35,6549.95,6700.8
256500,-12.5,388.1,738.75,1139.35,1290.2,1790.7,2191.3,2541.95,2942.55,3093.4,3593.9,3994.5,4345.15,4745.75,4896.6,5397.1,5797.7,6148.35,6548.95,6699.8
257000,-13.5,387.1,737.75,1138.35,1289.2,1789.7,2190.3,2540.95,2941.55,3092.4,3592.9,3993.5,4344.15,4744.75,4895.6,5396.1,5796.7,6147.35,6547.95,6698.8
257500,-14.5,386.1,736.75,1137.35,1288.2,1788.7,2189.3,2539.95,2940.55,3091.4,3591.9,3992.5,4343.15,4743.75,4894.6,5395.1,5795.7,6146.35,6546.95,6697.8
258000,-15.5,385.1,735.75,1136.35,1287.2,1787.7,2188.3,2538.95,2939.55,3090.4,3590.9,3991.5,4342.15,4742.75,4893.6,5394.1,5794.7,6145.35,6545.95,6696.8
258500,-16.5,384.1,734.75,1135.35,1286.2,1786.7,2187.3,2537.95,2938.55,3089.4,3589.9,3990.5,4341.15,4741.75,4892.6,5393.1,5793.7,6144.35,6544.95,6695.8
259000,-17.5,383.1,733.75,1134.35,1285.2,1785.7,2186.3,2536.95,2937.55,3088.4,3588.9,3989.5,4340.15,4740.75,4891.6,5392.1,5792.7,6143.35,6543.95,6694.8
259500,-18.5,382.1,732.75,1133.35,1284.2,1784.7,2185.3,2535.95,2936.55,3087.4,3587.9,3988.5,4339.15,4739.75,4890.6,5391.1,5791.7,6142.35,6542.95,6693.8
260000,-19.5,381.1,731.75,1132.35,1283.2,1783.7,2184.3,2534.95,2935.55,3086.4,3586.9,3987.5,4338.15,4738.75,4889.6,5390.1,5790.7,6141.35,6541.95,6692.8
260500,-20.5,380.1,730.75,1131.35,1282.2,1782.7,2183.3,2533.95,2934.55,3085.4,3585.9,3986.5,4337.15,4737.75,4888.6,5389.1,5789.7,6140.35,6540.95,6691.8
261000,-21.5,379.1,729.75,1130.35,1281.2,1781.7,2182.3,2532.95,2933.55,3084.4,3584.9,3985.5,4336.15,4736.75,4887.6,5388.1,5788.7,6139.35,6539.95,6690.8
261500,-22.5,378.1,728.75,1129.35,1280.2,1780.7,2181.3,2531.95,2932.55,3083.4,3583.9,3984.5,4335.15,4735.75,4886.6,5387.1,5787.7,6138.35,6538.95,6689.8
262000,-23.5,377.1,727.75,1128.35,1279.2,1779.7,2180.3,2530.95,2931.55,3082.4,3582.9,3983.5,4334.15,4734.75,4885.6,5386.1,5786.7,6137.35,6537.95,6688.8
262500,-24.5,376.1,726.75,1127.35,1278.2,1778.7,2179.3,2529.95,2930.55,3081.4,3581.9,3982.5,4333.15,4733.75,4884.6,5385.1,5785.7,6136.35,6536.95,6687.8
263000,-25.5,375.1,725.75,1126.35,1277.2,1777.7,2178.3,2528.95,2929.55,3080.4,3580.9,3981.5,4332.15,4732.75,4883.6,5384.1,5784.7,6135.35,6535.95,6686.8
263500,-26.5,374.1,724.75,1125.35,1276.2,1776.7,2177.3,2527.95,2928.55,3079.4,3579.9,3980.5,4331.15,4731.75,4882.6,5383.1,5783.7,6134.35,6534.95,6685.8
264000,-27.5,373.1,723.75,1124.35,1275.2,1775.7,2176.3,2526.95,2927.55,3078.4,3578.9,3979.5,4330.15,4730.75,4881.6,5382.1,5782.7,6133.35,6533.95,6684.8
264500,-28.5,372.1,722.75,1123.35,1274.2,1774.7,2175.3,2525.95,2926.55,3077.4,3577.9,3978.5,4329.15,4729.75,4880.6,5381.1,5781.7,6132.35,6532.95,6683.8
265000,-29.5,371.1,721.75,1122.35,1273.2,1773.7,2174.3,2524.95,2925.55,3076.4,3576.9,3977.5,4328.15,4728.75,4879.6,5380.1,5780.7,6131.35,6531.95,6682.8
265500,-30.5,370.1,720.75,1121.35,1272.2,1772.7,2173.3,2523.95,2924.55,3075.4,3575.9,3976.5,4327.15,4727.75,4878.6,5379.1,5779.7,6130.35,6530.95,6681.8
266000,-31.5,369.1,719.75,1120.35,1271.2,1771.7,2172.3,2522.95,2923.55,3074.4,3574.9,3975.5,4326.15,4726.75,4877.6,5378.1,5778.7,6129.35,6529.95,6680.8
266500,-32.5,368.1,718.75,1119.35,1270.2,1770.7,2171.3,2521.95,2922.55,3073.4,3573.9,3974.5,4325.15,4725.75,4876.6,5377.1,5777.7,6128.35,6528.95,6679.8
