,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
250000,-224.5,-223.95,-223.4,-222.85,-222.3,-171.8,-171.25,-170.7,-170.15,-169.6,-119.1,-118.55,-118.0,-117.45,-116.9,-66.4,-65.85,-65.3,-64.75,-64.2
250500,-225.05,-224.5,-223.95,-223.4,-222.85,-172.35,-171.8,-171.25,-170.7,-170.15,-119.65,-119.1,-118.55,-118.0,-117.45,-66.95,-66.4,-65.85,-65.3,-64.75
251000,-225.6,-225.05,-224.5,-223.95,-223.4,-172.9,-172.35,-171.8,-171.25,-170.7,-120.2,-119.65,-119.1,-118.55,-118.0,-67.5,-66.95,-66.4,-65.85,-65.3
251500,-226.15,-225.6,-225.05,-224.5,-223.95,-173.45,-172.9,-172.35,-171.8,-171.25,-120.75,-120.2,-119.65,-119.1,-118.55,-68.05,-67.5,-66.95,-66.4,-65.85
252000,-226.7,-226.15,-225.6,-225.05,-224.5,-174.0,-173.45,-172.9,-172.35,-171.8,-121.3,-120.75,-120.2,-119.65,-119.1,-68.6,-68.05,-67.5,-66.95,-66.4
252500,-227.25,-226.7,-226.15,-225.6,-225.05,-174.55,-174.0,-173.45,-172.9,-172.35,-121.85,-121.3,-120.75,-120.2,-119.65,-69.15,-68.6,-68.05,-67.5,-66.95
253000,-227.8,-227.25,-226.7,-226.15,-225.6,-175.1,-174.55,-174.0,-173.45,-172.9,-122.4,-121.85,-121.3,-120.75,-120.2,-69.7,-69.15,-68.6,-68.05,-67.5
253500,-228.35,-227.8,-227.25,-226.7,-226.15,-175.65,-175.1,-174.55,-174.0,-173.45,-122.95,-122.4,-121.85,-121.3,-120.75,-70.25,-69.7,-69.15,-68.6,-68.05
254000,-228.9,-228.35,-227.8,-227.25,-226.7,-176.2,-175.65,-175.1,-174.55,-174.0,-123.5,-122.95,-122.4,-121.85,-121.3,-70.8,-70.25,-69.7,-69.15,-68.6
254500,-229.45,-228.9,-228.35,-227.8,-227.25,-176.75,-176.2,-175.65,-175.1,-174.55,-124.05,-123.5,-122.95,-122.4,-121.85,-71.35,-70.8,-70.25,-69.7,-69.15
255000,-230.0,-229.45,-228.9,-228.35,-227.8,-177.3,-176.75,-176.2,-175.65,-175.1,-124.6,-124.05,-123.5,-122.95,-122.4,-71.9,-71.35,-70.8,-70.25,-69.7
255500,-230.55,-230.0,-229.45,-228.9,-228.35,-177.85,-177.3,-176.75,-176.2,-175.65,-125.15,-124.6,-124.05,-123.5,-122.95,-72.45,-71.9,-71.35,-70.8,-70.25
256000,-231.1,-230.55,-230.0,-229.45,-228.9,-178.4,-177.85,-177.3,-176.75,-176.2,-125.7,-125.15,-124.6,-124.05,-123.5,-73.0,-72.45,-71.9,-71.35,-70.8
